img_id,label,score,x1,x2,y1,y2
00300,0,0.310459,0.042364,0.99578995,0.767571,0.931621
00301,0,0.66694,5e-07,0.5139835,0.0951745,0.9333815
00306,0,0.698157,0.60339,0.99744,0.102956004,0.934086
00313,0,0.83771,0.540745,0.995743,0.3543795,0.9191025
00317,0,0.485103,0.5116815,0.7069085,0.73137367,0.8221263
00317,0,0.290693,0.4906755,0.7422785,0.6770785,0.8226515
00328,0,0.872844,0.3738455,1.0,0.24240299,0.978639
00329,0,0.883373,0.812504,0.993598,0.365367,0.847375
00329,0,0.864242,0.0,0.5912619,0.1125005,0.5744995
00335,0,0.579515,0.0030275,0.6892445,0.2498115,0.5883705
00337,0,0.775094,0.16287902,0.815211,0.560097,0.996215
00345,0,0.459854,0.362934,0.621522,0.2416475,0.7629105
00346,0,0.516589,0.6594955,0.7830005,0.620254,0.792954
00346,0,0.377107,0.3360076,0.4245564,0.582116,0.71307
00357,0,0.764394,0.009968,1.0,0.0382,0.89608
00359,0,0.802541,0.3236225,0.4966075,0.400534,0.740858
00379,0,0.653163,0.0,1.0,0.147912,0.880116
00380,0,0.884688,0.370916,0.848408,0.3514285,0.8580455
00387,0,0.603622,0.0021185,0.1924425,0.3188745,0.7842195
00387,0,0.548657,0.0015575,0.8198665,0.181574,0.776494
00387,0,0.465643,0.269541,0.599371,0.193278,0.540256
00387,0,0.330485,0.628991,0.81996495,0.4705505,0.7003275
00387,0,0.266048,0.3351115,0.4393525,0.6818585,0.8023055
00392,0,0.834545,0.764124,1.0,0.3527235,0.7819645
00392,0,0.785353,0.3430045,0.6398735,0.085163996,0.35415202
00395,0,0.267749,0.5978547,0.6445033,0.05773305,0.12643474
00398,0,0.393171,0.5601455,0.88425654,0.3766375,0.5486845
00398,0,0.308449,0.549341,0.883157,0.352468,0.722018
00403,0,0.460503,0.0,0.60541844,0.6924415,0.83842254
00403,0,0.425128,0.0175025,0.9761835,0.6276495,0.80607057
00406,0,0.701257,0.2930085,0.7704355,0.1597245,0.9223155
00407,0,0.872574,0.4812875,0.6579885,0.557798,0.969004
00412,0,0.496183,0.7849535,1.0,0.5625285,0.8661995
00412,0,0.408026,0.0757875,0.19476849,0.286938,0.411954
00412,0,0.407012,0.2440817,0.3165083,0.40524423,0.4956578
00412,0,0.293121,0.3875533,0.4517567,0.48410714,0.56446487
00414,0,0.662204,0.4300815,0.5672505,0.48038098,0.674859
00414,0,0.297737,0.42340848,0.7090455,0.3956515,0.6834025
00428,0,0.891545,0.6761605,0.9436435,0.256509,0.674103
00428,0,0.778725,0.5363015,0.6897465,0.6435395,0.7738065
00428,0,0.534417,0.519698,0.944056,0.2351095,0.7986345
00430,0,0.641094,0.46726924,0.49583474,0.6499185,0.7557075
00430,0,0.360715,0.38619447,0.4160215,0.6374245,0.7521235
00430,0,0.253657,0.39257306,0.45050094,0.4906072,0.5694488
00432,0,0.857112,0.38402,0.983066,0.0,0.824968
00432,0,0.620987,2e-07,0.123826206,0.0,0.695966
00435,0,0.790478,0.336204,1.0,0.253256,0.70916
00435,0,0.629017,1e-07,0.1304761,0.0747255,0.1965345
00435,0,0.532646,0.684368,0.927662,0.0010387,0.1707027
00435,0,0.430855,0.0865347,0.1337453,0.3199585,0.5148515
00435,0,0.367924,0.1860575,0.2767145,0.325179,0.495889
00435,0,0.3021,0.5697905,0.6847275,0.6460525,0.7614875
00437,0,0.838268,0.17029,0.620488,0.1623955,0.6019725
00438,0,0.775592,0.2872445,0.7906055,0.0,0.670178
00439,0,0.881124,0.3952775,0.9640125,0.0575385,0.8280675
00439,0,0.784212,0.032356,0.365242,0.439866,0.565428
00442,0,0.788066,0.09096051,0.9280815,0.0067295,0.6564445
00442,0,0.38882,0.7345093,0.8102527,0.832263,0.945209
00448,0,0.922517,0.265413,0.64373106,0.328348,0.7046
00450,0,0.782894,0.306287,0.671963,0.0837005,0.5981995
00457,0,0.905408,5e-07,0.4105455,0.0,0.5740125
00457,0,0.293005,0.5616205,0.7057195,0.5558323,0.60162765
00458,0,0.847043,0.0679945,0.6682935,0.1363575,0.6924785
00463,0,0.726206,0.3499625,0.8326315,0.136606,1.0
00463,0,0.506889,0.13492595,0.23332006,0.0,0.2152445
00463,0,0.270835,0.3514755,0.4557285,0.6235555,0.8610945
00466,0,0.38953,0.0,0.9969,0.402808,0.944772
00466,0,0.253587,0.157633,0.347185,0.4364625,0.5673475
00475,0,0.782006,0.3499875,0.5233365,0.47996,0.683332
00475,0,0.328892,0.000714,0.316888,0.0927125,0.5553215
00481,0,0.862252,0.0639035,0.7697945,0.099123,0.843015
00482,0,0.796564,0.170366,0.576904,0.2299265,0.6502255
00482,0,0.311116,0.2916145,0.48772946,0.459292,0.664962
00489,0,0.911445,0.1323785,0.9731095,0.3839535,0.8967065
00490,0,0.832366,0.360086,0.74003,0.1698105,0.7830755
00491,0,0.937022,0.4331775,0.77132654,0.5734795,0.8939265
00494,0,0.761726,0.1144805,0.8956335,0.1037635,0.9170345
00495,0,0.559236,0.0151135,0.9973965,0.0,0.96446
00495,0,0.31811,0.46232134,0.53971267,0.115334004,0.354968
00495,0,0.269623,0.530876,1.0,0.0,0.9712406
00497,0,0.832428,0.264146,0.710654,0.287784,0.9244
00512,0,0.708653,0.6533485,0.8448135,0.255871,0.429171
00513,0,0.43977,0.477763,0.941179,0.0220955,0.2885545
00513,0,0.385252,0.1796795,0.9485244,0.009227,0.409379
00526,0,0.903233,0.4339085,0.7958115,0.3291725,0.5799655
00529,0,0.877187,0.4021965,0.8657075,0.0,0.527774
00533,0,0.924665,0.45066252,0.9420015,0.036419,0.669305
00534,0,0.913645,0.544922,0.903098,0.0270985,0.5893975
00534,0,0.3208,0.0,0.1263519,0.6853705,0.99618554
00536,0,0.409375,0.78880745,0.8862165,0.06087,0.27175
00538,0,0.784619,0.1895125,0.5272295,0.567305,0.778749
00538,0,0.37012,0.2732775,0.4738205,0.571401,0.743145
00538,0,0.269963,0.19661374,0.24506223,0.5928045,0.7675395
00546,0,0.784707,0.3598965,0.6040515,0.365446,0.5958
00547,0,0.799647,0.32406846,0.5598835,0.4155135,0.6120405
00551,0,0.630988,0.151635,0.282701,0.4747165,0.6318875
00554,0,0.550341,0.1449585,0.2862475,0.5396295,0.9965365
00554,0,0.386558,0.861492,0.999566,0.0113145,0.3325975
00554,0,0.325251,0.3403775,0.4796025,0.2494225,0.4583455
00554,0,0.253588,0.6829695,0.7842185,0.0957435,0.2695625
00561,0,0.747885,0.3829285,0.6714095,0.050283,0.780993
00562,0,0.862718,0.549923,0.810363,0.387733,0.694729
00564,0,0.889734,0.259924,0.751542,0.012546999,0.668295
00564,0,0.278692,0.38084394,0.46364006,0.6734116,0.7615284
00566,0,0.312697,0.0016905,0.9999995,0.404188,0.93365395
00567,0,0.892172,0.2367275,0.6053025,0.0185355,0.8925645
00571,0,0.836972,0.0693255,0.2662105,0.056329496,0.9872805
00583,0,0.624883,0.44289148,0.5744965,0.5675395,0.8165925
00584,0,0.785523,0.3663605,0.6230295,0.293095,0.653335
00584,0,0.50627,0.5982865,0.9999995,0.7600517,0.8334963
00590,0,0.771231,0.36082298,0.643711,0.42726853,0.7802295
00596,0,0.874437,0.2019645,0.5163115,0.19076948,0.4466485
00600,0,0.872197,0.222578,0.43182,0.1667255,0.4328085
00632,0,0.782959,0.5166225,0.8561355,0.4496395,0.8518905
00635,0,0.941758,0.2743185,0.6158375,0.264865,0.827601
00637,0,0.767574,0.562017,0.97465104,0.312642,0.918836
00644,0,0.777059,0.3191065,0.5905675,0.18206,0.808692
00648,0,0.904818,0.078906,0.575114,0.0889565,0.7175115
00653,0,0.851473,0.0102935,0.2651245,0.2427595,0.5309845
00660,0,0.868998,0.344017,0.625339,0.4166535,0.7431985
00673,0,0.871708,0.3168415,0.5886225,0.3453995,0.6697945
00683,0,0.889238,0.2771385,0.5557415,0.353302,0.810288
00684,0,0.782442,0.3019845,0.6022115,0.348476,0.57785
00688,0,0.796593,0.2870185,0.5284335,0.2911605,0.7511475
00688,0,0.639059,0.562434,0.99928796,0.3582,0.879596
00690,0,0.67418,0.294945,0.649345,0.2241035,0.7382865
00692,0,0.834573,0.36731,0.668982,0.3638965,0.6314215
00695,0,0.911562,0.372445,0.639033,0.0877285,0.6336435
00701,0,0.716175,0.324264,0.511254,0.3684135,0.7037885
00701,0,0.280689,0.532719,0.877931,0.62970155,0.7024344
00716,0,0.78159,0.5361365,0.7869935,0.314468,0.934708
00719,0,0.832351,0.1681295,0.6261065,0.159352,0.77661
00741,0,0.615851,0.483643,0.805731,0.196833,0.8799049
00745,0,0.87267,0.529146,0.74409,0.148707,0.635491
00747,0,0.847532,0.1115665,0.6934655,0.0703185,0.7575675
00764,0,0.904195,0.3448465,0.9270955,0.0661955,0.9305725
00768,0,0.830617,0.06485,0.74311596,0.1236475,0.8580825
00774,0,0.768157,0.1959045,0.3964515,0.599519,0.795937
00778,0,0.72233,0.4226995,0.6266125,0.4354115,0.8685285
00779,0,0.862344,0.23291,0.640466,0.4902105,0.7411375
00789,0,0.823013,0.2247825,0.6984795,0.5678555,0.8784205
00791,0,0.589574,0.605424,0.785102,0.416079,0.639617
00791,0,0.478016,0.4512475,0.6060145,0.496206,0.940146
00791,0,0.327854,0.4469675,0.7899605,0.42168054,0.9662115
00795,0,0.674551,0.5751215,0.8953645,0.44725204,0.858504
00802,0,0.754941,0.3565495,0.6174665,0.033218,0.411108
00802,0,0.364865,0.035908,0.259302,0.76911944,0.9910925
00807,0,0.859879,0.137026,0.383026,0.2350275,0.5528205
00816,0,0.879842,0.373725,0.660437,0.48572496,0.77460897
00817,0,0.618099,0.296136,0.653648,0.2633655,0.7109325
00819,0,0.610614,0.314822,0.752238,0.047225,0.921933
00819,0,0.464009,0.6258199,0.817376,0.7029745,0.8889435
00819,0,0.250249,0.324042,0.681924,0.2335555,0.7140665
00825,0,0.795314,0.4874155,0.9215885,0.1260495,0.70376045
00827,0,0.814406,0.343792,0.84316194,0.0,0.5723645
00828,0,0.864542,0.418998,0.628172,0.405825,0.763997
00831,0,0.7531,0.4695485,0.9999995,0.3943915,0.8905265
00839,0,0.547824,0.4205705,0.6044055,0.1524085,0.9093675
00839,0,0.503213,0.421637,0.595491,0.561514,0.905106
00839,0,0.314296,0.4637855,0.6068525,0.1594135,0.5256405
00841,0,0.781174,0.3899235,0.6907545,0.2389805,0.5834615
00845,0,0.876443,0.231724,0.8743861,0.119937,0.793423
00850,0,0.868763,0.426444,0.69195604,0.394613,0.785437
00851,0,0.871276,0.41627997,0.729268,0.3754745,0.7861475
00853,0,0.900944,0.24917452,0.8281075,0.19027598,0.829102
00858,0,0.837629,0.3862255,0.7014225,0.1928475,0.6387145
00860,0,0.488198,0.3031885,0.6712735,0.0364765,0.6098115
00860,0,0.413965,0.201263,0.719053,0.025796,0.891048
00860,0,0.347527,0.4878505,0.7901655,0.662146,0.928784
00861,0,0.687455,0.1221185,0.8268115,0.0109465,0.7885695
00862,0,0.823068,0.2724545,0.7637495,0.39325848,0.8192575
00864,0,0.828728,0.3412865,0.7722055,0.029555,0.97364694
00866,0,0.897341,0.4989965,0.7610095,0.365719,0.812229
00873,0,0.810531,0.0236675,0.45114854,0.0102895,0.63459843
00874,0,0.789599,0.19236,0.6929699,0.327158,0.769528
00877,0,0.705577,0.10683,0.43722397,0.058864504,0.5492295
00884,0,0.725801,0.7921355,0.9992064,0.245299,0.507561
00884,0,0.549726,0.0754995,0.9935625,0.0112545,0.6735095
00885,0,0.519698,0.386981,0.664169,0.4095845,0.6614955
00889,0,0.50904,0.4883915,0.8460245,0.0920895,0.5026925
00894,0,0.789923,0.3588335,0.6071105,0.321269,0.768445
00894,0,0.263663,0.364778,0.475022,0.5087715,0.7574985
00899,0,0.914298,0.2879015,0.4917165,0.199906,0.560886
00919,0,0.840632,0.3656495,0.7422045,0.30500996,0.897468
00928,0,0.868295,0.2299945,0.47648752,0.0948355,0.8262065
00931,0,0.870603,0.3927555,0.8795545,0.234361,0.84266096
00931,0,0.316598,0.025223998,0.228756,0.3814,0.630618
00933,0,0.723295,0.3314885,0.6400475,0.40825847,0.9088195
00936,0,0.789923,0.3588335,0.6071105,0.321269,0.768445
00936,0,0.263663,0.364778,0.475022,0.5087715,0.7574985
00938,0,0.548881,0.681701,0.863165,0.2448805,0.5524615
00944,0,0.804808,0.2683185,0.5848315,0.2820085,0.7084835
00945,0,0.804808,0.2683185,0.5848315,0.2820085,0.7084835
00949,0,0.871634,0.161037,0.410791,0.659984,0.834348
00954,0,0.724841,0.190969,0.727537,0.021661,0.930833
00954,0,0.44338,0.2088121,0.3039579,0.551399,0.932199
00958,0,0.808637,0.38596454,0.7458335,0.074299,0.559761
00963,0,0.312912,0.255488,0.97310597,0.103694,0.732954
00963,0,0.28048,0.7193965,0.8280115,0.23155048,0.4964375
00964,0,0.762241,0.508232,0.759048,0.167833,0.571593
00968,0,0.863164,0.48789346,0.6703285,0.5121875,0.7337345
00981,0,0.769807,0.096048005,0.6556739,0.19916852,0.8527995
00989,0,0.935875,0.211594,0.57941806,0.0144385,0.6423655
00997,0,0.873148,0.1460575,0.7439085,0.011398,0.74077
01000,0,0.621124,0.0,0.92095995,0.01727,0.96085805
01002,0,0.84782,0.1242295,0.4171105,0.1447785,0.6514035
01002,0,0.739864,0.8555735,1.0,0.42859954,0.7804645
01002,0,0.261578,0.4616185,0.7269275,0.1136295,0.5649825
01003,0,0.729243,0.73229,0.78733,0.3330766,0.3918314
01003,0,0.667374,0.5148381,0.5817079,0.1847227,0.2540093
01003,0,0.333758,0.33392006,0.427804,0.1519778,0.2357922
01003,0,0.286006,0.86339027,0.9194458,0.2366743,0.2956217
01005,0,0.790467,0.3985215,0.7178545,0.024179,0.395579
01005,0,0.382751,0.1876415,0.4019065,0.519771,0.721417
01018,0,0.398461,0.6308365,0.7447615,0.367575,0.677159
01021,0,0.729492,0.414663,0.972623,0.12647,1.0
01029,0,0.29866,0.680694,0.79046,0.5855732,0.6644068
01043,0,0.907524,0.1512385,0.8045375,0.149542,0.862618
01060,0,0.581963,0.1586151,0.2047769,0.057905495,0.1673585
01060,0,0.540079,0.24244484,0.29041514,0.0560645,0.1693215
01060,0,0.424174,0.38055784,0.43668014,0.1348715,0.2431825
01060,0,0.353372,0.3046678,0.3418622,0.15995754,0.24963243
01060,0,0.251613,0.10170535,0.14719465,0.1337765,0.2699975
01062,0,0.690087,0.3838085,0.5244775,0.24223298,0.46069098
01063,0,0.515524,0.52400464,0.57209533,0.3240365,0.4467615
01063,0,0.465158,0.3300233,0.3716967,0.4407555,0.5427825
01064,0,0.35181,0.46391758,0.5314284,0.09267021,0.1703378
01066,0,0.592703,0.525635,0.9862131,0.0,0.235812
01090,0,0.720568,0.1451205,0.3916835,0.11969101,0.560785
01090,0,0.430077,0.5119093,0.5950067,0.287574,0.44649
01091,0,0.380841,0.4090115,0.5390745,0.0649335,0.1956405
01107,0,0.589022,0.47411847,0.7341175,0.1487065,0.44020146
01108,0,0.288352,0.46904054,0.5983035,0.09969035,0.19106366
01108,0,0.258528,0.3025285,0.4475195,0.272448,0.375912
01112,0,0.338182,0.6840182,0.76945573,0.40838668,0.4773693
01114,0,0.287888,0.234663,0.352479,0.48937693,0.5817591
01124,0,0.261715,0.2651305,0.7744055,0.3131,0.75132
01133,0,0.262397,0.445639,0.566315,0.24008998,0.342156
01141,0,0.31117,0.43314236,0.5211536,0.3440665,0.5436155
01149,0,0.512742,0.388006,0.48914203,0.0353755,0.1119737
01151,0,0.341551,0.4741791,0.51195896,0.11905285,0.19158314
01152,0,0.471153,0.274995,0.520141,0.3954635,0.6902105
01155,0,0.253411,0.79530007,0.88337195,0.3556405,0.4448735
01157,0,0.800708,0.795664,0.996976,0.4374715,0.9174905
01157,0,0.681091,0.0,0.6447605,0.19501102,0.754225
01157,0,0.327994,0.3465976,0.4273924,0.1583145,0.3501255
01159,0,0.927399,0.1630635,0.8701505,0.0025465,0.9181814
01164,0,0.791859,0.020359501,0.95336854,0.063145,0.760099
01171,0,0.826425,0.302957,0.47538298,0.278449,0.798241
01171,0,0.490724,0.3239725,0.4617975,0.2684635,0.5900525
01179,0,0.730943,0.43422854,0.5905675,0.1804025,0.5660875
01181,0,0.657937,0.014718,0.70155,0.124527,0.9159029
01182,0,0.72391,0.077373,0.9993569,0.20978,0.936906
01189,0,0.670901,0.459026,1.0,0.1909565,0.5720675
01192,0,0.383981,0.422104,0.717288,0.34875146,0.5169305
01196,0,0.525331,0.297283,0.914689,0.0125945,0.9639375
01200,0,0.736834,0.10155899,0.861055,0.042954,0.94937
01200,0,0.328159,0.25833434,0.30473164,0.7006075,0.91047055
01203,0,0.309444,0.425583,0.526695,0.3092195,0.4702665
01207,0,0.267871,0.6180702,0.6705738,0.5952298,0.6944522
01218,0,0.618002,0.095282,0.9903961,0.027296,0.94211394
01220,0,0.42644,0.374484,0.645794,0.5443565,0.7917535
01220,0,0.267417,0.733886,0.843256,0.62005,0.77406
01223,0,0.744229,0.364575,0.6897609,0.5477385,0.80189747
01223,0,0.318164,0.7292125,0.8461035,0.6272955,0.7756765
01225,0,0.607347,0.332032,0.719224,0.027506502,0.86489755
01229,0,0.830253,0.250354,0.7104921,0.048241,0.865779
01231,0,0.746035,0.008902,0.92676,0.4131705,0.8851134
01242,0,0.662178,0.5597095,0.79290646,0.80199504,0.986945
01247,0,0.841845,0.5807495,0.7138505,0.0703905,0.8353435
01251,0,0.916306,0.1522765,0.9302695,0.2732265,0.9237835
01257,0,0.2989,0.0,0.9967121,0.058400996,0.697711
01264,0,0.728158,0.572913,0.953411,0.43422097,0.704187
01264,0,0.580181,0.3444955,0.4733585,0.3380025,0.5773335
01264,0,0.369484,0.3380615,0.9689485,0.3133535,0.7131705
01264,0,0.34356,0.53374004,0.61145794,0.3481815,0.5194125
01273,0,0.657605,0.5976589,0.68642914,0.592826,0.745764
01273,0,0.432213,0.46938175,0.5500783,0.5894675,0.7362965
01273,0,0.28178,0.72155553,0.78838646,0.649774,0.76837
01273,0,0.258433,0.3836745,0.4480495,0.6531025,0.7825875
01277,0,0.744228,0.00069029996,0.1488923,0.5866815,0.9410645
01277,0,0.682377,0.3412005,0.9743015,0.46479896,0.960191
01281,0,0.660867,0.11294299,0.8491251,0.012446,0.75188
01285,0,0.864115,0.616455,0.9666069,0.3260055,0.6884425
01285,0,0.356649,0.0,0.353984,0.5502255,0.7132905
01287,0,0.896139,0.092736,0.467996,0.253598,0.85488
01287,0,0.646074,0.6263825,0.8105715,0.209654,0.401614
01289,0,0.727578,0.6093185,0.9278216,0.561177,0.777893
01289,0,0.414388,0.5675575,0.9655225,0.0025868001,0.1010602
01295,0,0.856638,0.1455375,0.6439645,0.392159,0.870009
01312,0,0.804648,0.0699665,0.3523475,0.273829,0.677051
01312,0,0.70221,0.4465635,0.9380865,0.3477625,0.8631015
01312,0,0.644295,0.0743685,0.93603957,0.291195,0.883883
01314,0,0.696003,0.36664551,0.6023765,0.436258,0.631272
01315,0,0.76811,0.737602,1.0,0.48099,0.878408
01315,0,0.431479,0.3442095,0.5412265,0.4313125,0.7793915
01320,0,0.738484,0.618298,0.998666,0.1411365,0.7243375
01322,0,0.305784,0.8195905,0.9985215,0.7573825,0.99879146
01322,0,0.287059,0.6310141,0.7230219,0.41945985,0.50471616
01323,0,0.508896,0.2620735,0.9918045,0.464825,0.759065
01323,0,0.412287,0.0006924999,0.1812955,0.406656,0.557208
01340,0,0.888627,0.4855025,0.8074335,0.5158775,0.9728145
01343,0,0.6372,0.0069495,0.99135244,0.2659815,0.97300446
01355,0,0.773228,0.064327,0.984801,0.4001625,0.8162595
01359,0,0.590571,0.3575815,0.6087885,0.393132,0.6375
01359,0,0.288088,0.698742,0.87332594,0.5064315,0.7862105
01360,0,0.417947,0.352712,0.638522,0.3477755,0.5916105
01360,0,0.361569,0.349508,0.88478994,0.349965,0.631657
01360,0,0.313841,0.717362,0.868418,0.5142005,0.6821835
01363,0,0.660615,0.0175565,0.8492315,0.6972755,0.8954006
01367,0,0.759774,0.0461605,0.6018955,0.0751625,0.6023255
01367,0,0.32159,0.317503,0.597987,0.102005,0.545889
01374,0,0.471821,0.7277795,0.9990565,0.325982,0.71396
01374,0,0.3924,0.5296215,0.9961285,0.253725,0.720177
01377,0,0.854217,0.2316775,0.9693245,0.0146125,0.3475255
01377,0,0.254062,0.460545,0.647347,0.8054055,0.9069265
01380,0,0.74638,5e-07,0.6193615,0.566431,0.981861
01383,0,0.851552,0.3817705,0.9999995,0.21538001,0.99999
01390,0,0.865505,0.5180845,0.7763495,0.33776402,0.717162
01391,0,0.343007,0.3168765,0.4602275,0.3038795,0.46056852
01395,0,0.684811,0.0090465,0.98956555,0.2443855,0.7936005
01406,0,0.25812,0.000256,0.674048,0.603168,0.80108
01408,0,0.361171,0.3901897,0.4816143,0.520056,0.621962
01418,0,0.5239,0.1093965,0.2802095,0.3097035,0.5956385
01418,0,0.414929,0.375258,0.857058,0.38194,0.842496
01418,0,0.297994,0.5877405,0.85988957,0.521662,0.812478
01418,0,0.25335,0.3742155,0.5905765,0.423176,0.840926
01421,0,0.733953,0.2918885,0.8429675,0.071649,0.557367
01423,0,0.416795,5e-07,0.9831215,0.298775,0.851095
01423,0,0.386272,5e-07,0.4389035,0.32650402,0.914826
01423,0,0.375266,0.48006946,0.9916505,0.11526899,0.709647
01423,0,0.342015,0.4959326,0.5330314,0.83036834,0.90234965
01423,0,0.279197,0.643836,0.94827,0.829919,0.94659704
01424,0,0.810359,0.260885,0.832275,0.335719,0.844447
01426,0,0.84817,0.3809145,0.9999995,0.204897,0.944701
01428,0,0.874446,0.0294215,0.7980125,0.36159053,0.8567535
