img_id,label,score,x1,x2,y1,y2
00450,0,0.90823674,0.30356666,0.69071656,0.110638924,0.59292287
00457,0,0.80958587,0.007684443,0.41657257,0.0,0.5588747
00457,0,0.2098515,0.560713,0.707213,0.5540481,0.60095984
00457,0,0.2078885,0.553885,0.7271991,0.395969,0.606691
00458,0,0.823292,0.08355764,0.6730007,0.12849434,0.6856077
00463,0,0.79021955,0.35192078,0.82331425,0.090600744,0.9970733
00463,0,0.276143,0.1387477,0.2333303,0.0057305,0.2117475
00463,0,0.173768,0.3588771,0.4525769,0.633981,0.860571
00466,0,0.34999725,0.0018132925,1.0,0.2481061,0.9268928
00466,0,0.193563,0.16677648,0.3364775,0.4298355,0.5740525
00466,0,0.1406275,0.4272025,0.5702575,0.4325385,0.5483395
00475,0,0.79649997,0.33666423,0.5232658,0.5028346,0.68863
00475,0,0.226949,0.009691,0.285887,0.1127565,0.2767035
00481,0,0.86391705,0.14005785,0.7859635,0.091281,0.81429726
00482,0,0.83920705,0.2912203,0.4906833,0.46155593,0.6738196
00482,0,0.240609,0.1977795,0.5596645,0.2270055,0.4328505
00489,0,0.8362249,0.14389099,0.96077627,0.35406557,0.8836645
00490,0,0.8053019,0.4205559,0.72568494,0.17689082,0.75112844
00491,0,0.94240236,0.43206787,0.7600883,0.5628299,0.9136517
00494,0,0.84643537,0.14155518,0.8695063,0.05824232,0.93389225
00495,0,0.7291612,0.01715558,0.9893808,1.6730758e-07,0.97996175
00495,0,0.304848,0.86149144,0.9981485,0.0,0.9363121
00497,0,0.81910586,0.2778816,0.6929582,0.28867996,0.8772408
00512,0,0.7386863,0.6542652,0.846036,0.26637205,0.42895687
00513,0,0.7653624,0.068130374,0.8755578,0.03680569,0.50201994
00526,0,0.76363707,0.43391258,0.78819764,0.31655854,0.57226026
00529,0,0.8533879,0.38897058,0.86495817,0.0,0.5261604
00533,0,0.8541032,0.4442468,0.9480325,0.038627557,0.6708842
00534,0,0.8221562,0.53741366,0.907597,0.039008234,0.5909269
00536,0,0.50045234,0.77636504,0.8977554,0.06921823,0.27225983
00538,0,0.8464881,0.22393128,0.4907076,0.5644964,0.7730628
00538,0,0.261071,0.20343906,0.25313094,0.5963355,0.7603225
00546,0,0.8062875,0.370846,0.60490215,0.37092546,0.60909045
00546,0,0.234515,0.2044679,0.2367781,0.46285245,0.54163355
00546,0,0.146319,0.05000965,0.09108155,0.3832547,0.4560733
00546,0,0.1407795,0.0474564,0.11642781,0.36604914,0.45384884
00547,0,0.7390027,0.33491156,0.56101286,0.40665093,0.61684793
00551,0,0.79984415,0.15239859,0.2914203,0.4534328,0.6416563
00561,0,0.73601127,0.38890788,0.6536726,0.08643068,0.7777699
00562,0,0.82472974,0.5479685,0.80307746,0.3942988,0.6922421
00564,0,0.8507997,0.2463749,0.75029576,0.0044283313,0.5920405
00566,0,0.70756054,0.0004946329,0.73550516,0.34649816,0.9495076
00567,0,0.74052054,0.20962216,0.5940075,0.029659415,0.8986117
00571,0,0.8091983,0.03117025,0.31768987,0.03922195,0.98608553
00583,0,0.729174,0.44355112,0.5618836,0.56752354,0.80369145
00584,0,0.7191447,0.3664202,0.5944819,0.29248634,0.6278794
00584,0,0.214369,0.64342743,0.9979025,0.760834,0.85798204
00584,0,0.126194,0.421142,1.0,0.7150335,0.8747265
00590,0,0.8221806,0.34763968,0.6656308,0.45056912,0.7832793
00596,0,0.84160435,0.20184335,0.5122751,0.19217901,0.44844854
00600,0,0.8842337,0.22210874,0.43435618,0.17452063,0.45954219
00632,0,0.7167398,0.5913041,0.8304029,0.4507994,0.8527962
00635,0,0.83850133,0.26554853,0.6200157,0.27110052,0.8529856
00637,0,0.809523,0.55525357,0.9625185,0.3179671,0.928757
00644,0,0.7920564,0.32908663,0.55700684,0.20058236,0.79073673
00648,0,0.8498323,0.08458386,0.5891175,0.07227642,0.71214384
00653,0,0.8461865,0.02073725,0.25887662,0.25072613,0.5195534
00653,0,0.141138,0.6161844,0.6557916,0.0997484,0.1468576
00660,0,0.8084512,0.33343676,0.63689077,0.40847957,0.78396964
00673,0,0.8525953,0.32342255,0.55231774,0.3352097,0.66066575
00683,0,0.8175273,0.26956272,0.5487584,0.3630786,0.81590474
00684,0,0.8282571,0.29951838,0.58963466,0.36578748,0.57701784
00690,0,0.8369639,0.29146582,0.6457065,0.2296997,0.727841
00692,0,0.85413104,0.37677187,0.664522,0.39719176,0.6679781
00695,0,0.8128488,0.37623295,0.6361276,0.077079505,0.6471171
00701,0,0.79229903,0.31095472,0.50596046,0.34553385,0.69983846
00701,0,0.1957625,0.538498,0.894654,0.6071075,0.72764254
00716,0,0.7041105,0.5243572,0.82302207,0.23343913,0.91908526
00719,0,0.6308993,0.14593974,0.6380236,0.14751424,0.80824167
00719,0,0.298513,0.168809,0.407081,0.179623,0.557835
00719,0,0.2693905,0.3694465,0.6354875,0.187713,0.830611
00741,0,0.8152001,0.4714309,0.8021742,0.20849743,0.8189092
00747,0,0.819406,0.10869498,0.68804,0.044372763,0.7633245
00764,0,0.7883998,0.3326017,0.926039,0.06400194,0.9488598
00768,0,0.82255566,0.070517786,0.77703893,0.1024347,0.8744097
00774,0,0.83083797,0.20494689,0.39459604,0.59973764,0.79775524
00778,0,0.56828475,0.4299414,0.61948127,0.41781357,0.86360383
00779,0,0.8083713,0.24828549,0.6504381,0.44629702,0.7440119
00779,0,0.1352885,0.4851135,0.6380685,0.420749,0.578329
00789,0,0.7550142,0.20550893,0.68350023,0.5535846,0.88454354
00791,0,0.47882482,0.44995874,0.775982,0.42003143,0.9536196
00791,0,0.2406885,0.6040795,0.7852385,0.402023,0.651211
00791,0,0.196757,0.452637,0.606415,0.4615785,0.9445335
00795,0,0.9973333,0.58457214,0.90515035,0.4426471,0.88437355
00802,0,0.7692044,0.32582355,0.63364196,0.047577217,0.413646
00807,0,0.6767489,0.16521545,0.34134594,0.2335766,0.54163265
00816,0,0.8111193,0.37593135,0.65483034,0.4819995,0.80104226
00819,0,0.9809703,0.28151202,0.7088,0.06430101,0.67288613
00825,0,0.74261206,0.5095609,0.91289806,0.12134372,0.69014806
00827,0,0.93947566,0.31409514,0.8184823,0.004655838,0.6568575
00828,0,0.77611333,0.4279876,0.6193137,0.41347006,0.7557132
00831,0,0.8485083,0.47602928,1.0,0.37853888,0.92166954
00839,0,0.62448573,0.43192843,0.58635795,0.5571961,0.9268233
00839,0,0.1755245,0.44876653,0.6047695,0.1635895,0.4863025
00839,0,0.1298105,0.4319765,0.6010235,0.16089,0.928094
00841,0,0.844599,0.41434655,0.692743,0.24921341,0.57620364
00845,0,0.83715403,0.23967354,0.8853157,0.11911116,0.81538475
00850,0,0.8292985,0.45028976,0.694065,0.39192677,0.82368994
00851,0,0.7972307,0.38504353,0.7227877,0.36452466,0.7844383
00853,0,0.8498899,0.23701324,0.83775383,0.18154089,0.81996405
00858,0,0.82665235,0.37321138,0.6960023,0.19344631,0.6315135
00860,0,0.47237244,0.29772794,0.7164148,0.006672621,0.6745708
00860,0,0.1299075,0.4531375,0.6730645,0.06142,0.627396
00861,0,0.864419,0.22085726,0.833865,0.0033927353,0.84323114
00862,0,0.8072339,0.258734,0.77637035,0.38145676,0.8307555
00864,0,0.79227465,0.3771321,0.77594805,0.026511012,0.97228676
00866,0,0.7783024,0.5062488,0.746118,0.37950432,0.8196399
00873,0,0.76844,0.1372049,0.39103103,0.009825339,0.6321517
00874,0,0.6957947,0.161572,0.68786633,0.33449718,0.74841285
00877,0,0.709489,0.18486494,0.44335157,0.0447636,0.522372
00877,0,0.1307465,0.203982,0.39498,0.251924,0.523894
00884,0,0.6750449,0.07957009,0.8867134,0.01655798,0.62446725
00884,0,0.307067,0.8003745,0.9999995,0.256345,0.570469
00885,0,0.7298033,0.4048881,0.63697773,0.400079,0.6770571
00889,0,0.7005911,0.48524046,0.8309666,0.07206643,0.5027892
00894,0,0.84886837,0.36091724,0.6027783,0.30838358,0.76120156
00899,0,0.8212802,0.29420376,0.48223326,0.20002864,0.54393935
00919,0,0.64590067,0.37901273,0.74942887,0.32000566,0.8785755
00919,0,0.232754,0.5823295,0.7393425,0.8084105,0.9688895
00928,0,0.82740206,0.22112197,0.48850438,0.11115715,0.818714
00931,0,0.8256291,0.4019793,0.89524305,0.18791547,0.8333392
00933,0,0.84083784,0.30686063,0.64724845,0.42915535,0.84811366
00933,0,0.2031285,0.41232398,0.633824,0.787995,0.932445
00936,0,0.84886837,0.36091724,0.6027783,0.30838358,0.76120156
00938,0,0.6737447,0.7029072,0.82465667,0.23739402,0.518427
00938,0,0.1395845,0.5951945,0.7461115,0.6529365,0.8110615
00944,0,0.80797696,0.25898305,0.69219404,0.27123633,0.7128217
00945,0,0.80797696,0.25898305,0.69219404,0.27123633,0.7128217
00949,0,0.8393182,0.17031027,0.40182447,0.6622959,0.8180507
00954,0,0.7253611,0.3493887,0.7126385,0.0027433538,0.77715975
00954,0,0.3717285,0.2116776,0.2961484,0.561623,0.930363
00954,0,0.157489,0.515059,0.718151,0.5176775,0.7542565
00958,0,0.81913376,0.38490483,0.7507297,0.10511877,0.57939076
00958,0,0.1379445,0.40763274,0.5051693,0.7583255,0.8721965
00964,0,0.8266671,0.52353805,0.74084187,0.192277,0.5671692
00968,0,0.8198827,0.4851692,0.65937907,0.5142967,0.72939414
00981,0,0.82839656,0.10326497,0.6403981,0.18984266,0.8656203
00981,0,0.211098,0.1753085,0.63566756,0.187421,0.588123
00989,0,0.6777569,0.19889456,0.5955338,0.0,0.6660715
00997,0,0.8386476,0.1789849,0.73836297,0.015452018,0.73594135
01000,0,0.8006917,0.04918108,0.9210204,0.03632627,0.97387874
01000,0,0.3682165,0.4536605,0.88059944,0.000132,0.974282
01002,0,0.6323444,0.13281015,0.373474,0.14403294,0.6227546
01002,0,0.2833625,0.8687275,1.0,0.441988,0.783424
01002,0,0.228933,0.4352865,0.7348055,0.0532485,0.5743255
01005,0,0.3008835,0.43679804,0.705606,0.030946998,0.390479
01005,0,0.2915601,0.55358005,0.64469457,0.041550726,0.24372265
01018,0,0.8925087,0.6017261,0.7633212,0.3507652,0.6893929
01021,0,0.8611553,0.4209937,0.9755963,0.09337921,0.9847825
01043,0,0.82204545,0.1553272,0.81284815,0.15802641,0.8999958
01060,0,0.50378233,0.09726032,0.14696354,0.13078326,0.26251668
01060,0,0.3475295,0.1621782,0.2022478,0.058127504,0.1708625
01060,0,0.3282435,0.24774075,0.29027325,0.055408,0.16839
01060,0,0.2654005,0.30631295,0.34106305,0.1623881,0.23746991
01060,0,0.2561475,0.390172,0.431042,0.13655475,0.22726125
01062,0,0.7559005,0.39806387,0.50479275,0.24283797,0.4635881
01066,0,0.42374277,0.6154647,0.7092967,0.32366136,0.53376764
01090,0,0.7283871,0.50982577,0.5843664,0.28655022,0.44372895
01091,0,0.45290983,0.4410208,0.518164,0.07255503,0.19985083
01106,0,0.31239736,0.5836531,0.699376,0.25154462,0.46950704
01106,0,0.249594,0.6291894,0.7069566,0.268444,0.489006
01155,0,0.6307864,0.8069692,0.86865026,0.36650372,0.44833267
01157,0,0.67042565,0.79873943,0.99478495,0.42806038,0.9329162
01157,0,0.36498,0.3508066,0.4209934,0.151323,0.347621
01157,0,0.285173,0.14042024,0.20428576,0.2534365,0.3628295
01157,0,0.226254,0.0,0.646142,0.05463,0.742716
01157,0,0.219035,0.5741339,0.6281201,0.5854315,0.7078466
01159,0,0.8368715,0.11692861,0.9052434,0.0063969735,0.9210982
01164,0,0.8521882,0.010203402,0.95768976,0.01629287,0.7719204
01171,0,0.77231026,0.30963036,0.46745342,0.2749324,0.5776783
01179,0,0.8931023,0.44990402,0.55776817,0.17545944,0.57097083
01181,0,0.7946811,0.017683018,0.6893645,0.16249657,0.8930574
01182,0,0.8547063,0.0058706906,0.98195577,0.14391056,0.9774008
01182,0,0.1733245,0.16691825,0.25137374,0.1906585,0.4008175
01189,0,0.8255191,0.4041481,0.98637956,0.14067745,0.57124597
01192,0,0.2792233,0.29220736,0.7645608,0.150733,0.55456406
01192,0,0.1440465,0.435934,0.716862,0.375754,0.531704
01196,0,0.6790585,0.27308246,0.9459781,0.012948356,0.9614679
01196,0,0.3120655,0.1638695,0.3333765,0.5614095,0.6905865
01200,0,0.7988136,0.17172623,0.7737362,0.038192537,0.65136564
01200,0,0.327842,0.2610569,0.3043851,0.711342,0.906272
01200,0,0.301657,0.5216445,0.5898475,0.638077,0.90294707
01200,0,0.2301695,0.4317325,0.4766695,0.71457696,0.872849
01200,0,0.1820235,0.70053,0.878114,0.5461485,0.85363346
01218,0,0.86487067,0.03294821,0.9778177,0.048591718,0.96759534
01223,0,0.7452387,0.37770957,0.69642144,0.51293963,0.8041849
01223,0,0.1847835,0.7258525,0.8486375,0.6198185,0.7872195
01225,0,0.76170945,0.25820574,0.74745417,0.029504906,0.8707461
01229,0,0.81276476,0.23248117,0.7254275,0.03187858,0.8843962
01231,0,0.85326314,4.885505e-05,0.90145653,0.08812792,0.8873638
01242,0,0.8429669,0.5558788,0.8070047,0.7953909,0.98608124
01244,0,0.80054724,0.5503754,0.85783273,0.75623095,0.9959705
01247,0,0.66080964,0.5740033,0.7189375,0.0667319,0.8421947
01251,0,0.8187282,0.12680072,0.97740996,0.26529968,0.9594587
01257,0,0.8167659,0.0,0.9725886,0.000386927,0.8036171
01264,0,0.35767728,0.35605392,0.9270985,0.35418293,0.68791735
01264,0,0.308061,0.346724,0.604428,0.343286,0.571298
01264,0,0.3066835,0.5763285,0.96555346,0.4147035,0.7079705
01264,0,0.1664275,0.3438365,0.46844754,0.3447205,0.5637675
01264,0,0.1408385,0.5454708,0.6103292,0.353367,0.527967
01277,0,0.5886171,0.1357127,0.97239023,0.4320623,0.981718
01277,0,0.3919955,1e-07,0.1462871,0.5837055,0.9453445
01281,0,0.60572696,0.14037511,0.7928788,0.035594642,0.75115144
01285,0,0.7933066,0.6090813,0.97776467,0.33845007,0.721754
01285,0,0.145396,0.9146712,0.9580188,0.60098714,0.67367685
01287,0,0.65676343,0.64247024,0.8174203,0.22572117,0.4160859
01287,0,0.430671,0.092952,0.471034,0.260112,0.859404
01289,0,0.8151729,0.63196784,0.82891977,0.5627563,0.77763975
01295,0,0.86242735,0.14884678,0.64206845,0.37402433,0.8713634
01312,0,0.7429768,0.072663344,0.3234811,0.28065383,0.6710953
01312,0,0.430349,0.43767503,0.938397,0.347197,0.883233
01312,0,0.258652,0.0712565,0.9339415,0.2756305,0.8947815
01314,0,0.6860467,0.38602787,0.5959609,0.45406103,0.6261972
01315,0,0.8753364,0.72486407,0.9983594,0.4584845,0.8735014
01320,0,0.5740185,0.63299215,1.0,0.12173086,0.7094437
01323,0,0.63214254,0.1859443,0.95215297,0.40448275,0.7554691
01323,0,0.2961935,0.0029263,0.1773133,0.4041585,0.5462935
01323,0,0.1954845,0.211585,0.816033,0.4681385,0.6348295
01340,0,0.8870789,0.4724831,0.8457953,0.49537742,0.9807595
01343,0,0.8386596,0.0038757303,0.97685015,0.17218688,0.98750305
01355,0,0.8172352,0.120218836,0.94156516,0.38191578,0.794422
01359,0,0.8609704,0.37835014,0.6078873,0.37506306,0.62921065
01359,0,0.246215,0.750327,0.863187,0.5353255,0.6867905
01363,0,0.862293,0.012246528,0.8568426,0.5781736,0.9292924
01363,0,0.169549,0.2538345,0.84703547,0.7256355,0.93494844
01367,0,0.8382424,0.08298872,0.60801363,0.04751476,0.5817126
01374,0,0.7800415,0.71421367,0.9882971,0.3128604,0.7096972
01374,0,0.2078265,0.5269475,0.7138745,0.5504555,0.7115046
01374,0,0.190747,0.5225585,0.7331435,0.3597195,0.70753855
01377,0,0.8328348,0.19515294,0.99512273,0.008988774,0.51005524
01377,0,0.2277655,0.4627885,0.6536775,0.7886955,0.91729456
01377,0,0.1737885,0.18223481,0.2760492,0.278133,0.454047
01380,0,0.781898,0.00025568108,0.609419,0.5744144,0.97617346
01383,0,0.7515326,0.43716034,0.9926322,0.21489364,0.9837954
01390,0,0.83443594,0.53339046,0.7688778,0.34663895,0.7222898
01395,0,0.83895105,0.013693729,0.9630485,0.08959575,0.8001463
01418,0,0.44965243,0.37730598,0.8358434,0.39675066,0.8366238
01418,0,0.2107295,0.105442494,0.3526495,0.311638,0.613266
01418,0,0.1659845,0.719055,0.851949,0.6201195,0.8236725
01418,0,0.156118,0.3770795,0.5887025,0.4211495,0.8343905
01421,0,0.43168014,0.22547686,0.8181672,0.049749076,0.66676354
01421,0,0.2337185,0.4333155,0.8463705,0.0749835,0.5188685
01423,0,0.7238601,0.03265709,0.96265715,0.3014891,0.8802566
01423,0,0.200799,0.0,0.435398,0.32941252,0.7958495
01424,0,0.67371744,0.1701634,0.84192526,0.21812406,0.8550424
01424,0,0.167472,0.530279,0.810069,0.47704354,0.7964885
01424,0,0.1562825,0.3028765,0.4866095,0.3201315,0.5468005
01426,0,0.75035304,0.45877612,0.9925489,0.22360747,0.9932547
01426,0,0.139799,0.2105555,0.3602105,0.5177985,0.6548135
01428,0,0.8352471,0.088319466,0.8256672,0.35091022,0.86721283
01431,0,0.50654626,0.12786794,1.0,0.27241647,0.9714978
01435,0,0.8317268,0.33754534,0.52680415,0.61025757,0.8656723
01436,0,0.87608296,0.39723518,0.5914859,0.4655694,0.6558625
01440,0,0.55848587,0.6927505,0.8344534,0.36332443,0.6776299
01440,0,0.329062,0.195456,0.419572,0.5427615,0.7553345
01440,0,0.1702505,0.1882345,0.8412954,0.4654415,0.75750047
01449,0,0.637256,0.4156069,0.6763728,0.6005141,0.7612485
01449,0,0.21101,0.355121,0.398513,0.625008,0.704276
01453,0,0.79728854,0.10021986,0.99847895,0.18727665,0.82821417
01454,0,0.3640015,0.6325688,0.69060725,0.418084,0.512192
01454,0,0.32925618,0.2691254,0.6540136,0.29041064,0.53579885
01454,0,0.2356345,0.59747344,0.7039805,0.7232429,0.7899131
01454,0,0.1582285,0.53904545,0.60045254,0.45768362,0.5179024
01454,0,0.135782,0.1058965,0.2286955,0.2933632,0.3914528
01456,0,0.82292867,0.17637879,0.99297446,0.006567684,0.91568506
01466,0,0.6690827,0.24200884,0.39545047,0.5197882,0.6973766
01467,0,0.341466,0.340022,0.507444,0.238358,0.523744
01467,0,0.26413518,0.676593,0.8130825,0.3973148,0.69409895
01467,0,0.237096,0.329728,0.972706,0.07572,0.77019197
01471,0,0.7839718,0.012320927,0.81360584,0.028599877,0.83537805
01484,0,0.81259704,0.16362733,0.6040737,0.41866252,0.6097302
01487,0,0.5993403,0.008896138,0.99777174,0.19617416,0.9306029
01487,0,0.1862295,0.0095645,0.9999995,0.7947455,0.9065485
01489,0,0.8597102,0.30550173,0.70842713,0.07402022,0.45536003
01491,0,0.4850992,0.21016514,0.4862975,0.6193982,0.79121476
01491,0,0.1961755,0.4581433,0.5244027,0.6328975,0.7903305
01491,0,0.1811865,0.151713,0.93587905,0.533819,0.916137
01491,0,0.1484275,0.6766927,0.77104527,0.6644812,0.7543908
01491,0,0.128261,0.224419,0.328889,0.6450795,0.7551245
