00512,fire,0.9587135910987854
00526,fire,0.9831854701042175
00529,fire,0.9998548030853271
00533,fire,0.9962814450263977
00534,fire,0.9912639856338501
00536,fire,0.5306913256645203
00538,fire,0.7866453528404236
00546,fire,0.9816473126411438
00551,fire,0.9321088790893555
00554,fire,0.5463123321533203
00561,fire,0.8433481454849243
00562,fire,0.9986239671707153
00564,fire,0.9973205924034119
00566,fire,0.7443776726722717
00567,fire,0.6805521249771118
00571,fire,0.8266450762748718
00583,fire,0.8963356614112854
00584,fire,0.9908242225646973
00590,fire,0.9625263810157776
00596,fire,0.9992334842681885
00600,fire,0.9294829964637756
00632,fire,0.9788632988929749
00635,fire,0.9842421412467957
00637,fire,0.9597529172897339
00644,fire,0.9660388231277466
00648,fire,0.9895347952842712
00653,fire,0.9936761260032654
00660,fire,0.997302770614624
00673,fire,0.9842517971992493
00683,fire,0.9614052772521973
00684,fire,0.9990867376327515
00690,fire,0.9913139939308167
00692,fire,0.9885500073432922
00695,fire,0.9604144096374512
00701,fire,0.8700651526451111
00716,fire,0.9592241644859314
00719,fire,0.6545585989952087
00741,fire,0.8078930377960205
00747,fire,0.8460314869880676
00764,fire,0.9583496451377869
00768,fire,0.9959214925765991
00774,fire,0.9734651446342468
00778,fire,0.568722128868103
00779,fire,0.9155232310295105
00789,fire,0.9545461535453796
00791,fire,0.9046160578727722
00795,fire,0.9859527349472046
00802,fire,0.9237163662910461
00807,fire,0.7912973165512085
00816,fire,0.9922744631767273
00819,fire,0.7465205192565918
00825,fire,0.9850506782531738
00827,fire,0.9122200608253479
00828,fire,0.8362643122673035
00831,fire,0.9994691014289856
00839,fire,0.7560766339302063
00841,fire,0.9994617104530334
00845,fire,0.9940177202224731
00850,fire,0.6969934701919556
00851,fire,0.9973711967468262
00853,fire,0.9999274015426636
00858,fire,0.9912713766098022
00860,fire,0.647126317024231
00861,fire,0.9730610847473145
00862,fire,0.9892709255218506
00864,fire,0.7121610045433044
00866,fire,0.9401371479034424
00873,fire,0.9332245588302612
00874,fire,0.9981776475906372
00877,fire,0.9275429844856262
00884,fire,0.7525731921195984
00885,fire,0.9813758134841919
00889,fire,0.9817653894424438
00894,fire,0.9900098443031311
00899,fire,0.9902835488319397
00919,fire,0.7633874416351318
00928,fire,0.968874990940094
00931,fire,0.9949252605438232
00933,fire,0.9656051397323608
00936,fire,0.9900098443031311
00938,fire,0.9124916791915894
00944,fire,0.9993589520454407
00945,fire,0.9993589520454407
00949,fire,0.9885292649269104
00954,fire,0.8499780297279358
00958,fire,0.9771866798400879
00963,fire,0.9929981231689453
00964,fire,0.8135767579078674
00968,fire,0.977297306060791
00981,fire,0.972515881061554
00989,fire,0.7635127305984497
00997,fire,0.9811092615127563
01000,fire,0.9362329840660095
01002,fire,0.5676806569099426
01018,fire,0.5944645404815674
01021,fire,0.9958567023277283
01043,fire,0.9963717460632324
01060,fire,0.5197575688362122
01062,fire,0.5938038229942322
01085,fire,0.5209967494010925
01090,fire,0.7243313193321228
01091,fire,0.811019778251648
01108,fire,0.6762394309043884
01141,fire,0.5555016994476318
01157,fire,0.5468760132789612
01159,fire,0.9933716058731079
01164,fire,0.9936770796775818
01171,fire,0.9277780055999756
01179,fire,0.7481094598770142
01181,fire,0.9780029654502869
01182,fire,0.9909568428993225
01189,fire,0.9900464415550232
01192,fire,0.8262279629707336
01196,fire,0.7375291585922241
01200,fire,0.6414760947227478
01203,fire,0.6203417181968689
01218,fire,0.9965225458145142
01223,fire,0.8432973623275757
01225,fire,0.9881321787834167
01229,fire,0.993504524230957
01231,fire,0.9966416358947754
01242,fire,0.9129684567451477
01244,fire,0.7012566924095154
01251,fire,0.9744072556495667
01257,fire,0.9835416674613953
01264,fire,0.636587917804718
01273,fire,0.5640145540237427
01277,fire,0.8513079285621643
01285,fire,0.8710947036743164
01287,fire,0.8644275665283203
01289,fire,0.9294764995574951
01295,fire,0.998040497303009
01312,fire,0.6475727558135986
01314,fire,0.5398397445678711
01315,fire,0.78631991147995
01320,fire,0.8659657835960388
01323,fire,0.651162326335907
01340,fire,0.9622196555137634
01343,fire,0.9832519292831421
01355,fire,0.8992241024971008
01359,fire,0.915421724319458
01363,fire,0.7562049031257629
01367,fire,0.9963324666023254
01374,fire,0.6738179922103882
01377,fire,0.9161140322685242
01380,fire,0.9897710084915161
01383,fire,0.9817102551460266
01390,fire,0.8997024297714233
01391,fire,0.5354662537574768
01395,fire,0.9938870072364807
01408,fire,0.5652099251747131
01418,fire,0.9826624393463135
01421,fire,0.9011998772621155
01423,fire,0.9780727028846741
01424,fire,0.5859511494636536
01426,fire,0.9467225074768066
01428,fire,0.9812213778495789
01431,fire,0.8695763349533081
01435,fire,0.8261897563934326
01436,fire,0.9785647392272949
01440,fire,0.9791114926338196
01447,fire,0.6467419862747192
01449,fire,0.9399641752243042
01453,fire,0.9903594255447388
01456,fire,0.9541633129119873
01466,fire,0.5284499526023865
01467,fire,0.7814886569976807
01471,fire,0.9332776069641113
01487,fire,0.5615642070770264
01489,fire,0.9734505414962769
01491,fire,0.7091580629348755
01502,fire,0.8621528744697571
01505,fire,0.9614211320877075
01512,fire,0.9571017026901245
01514,fire,0.9417100548744202
01518,fire,0.8552757501602173
01520,fire,0.6344137787818909
01521,fire,0.9900088310241699
01526,fire,0.9982799291610718
01530,fire,0.977239727973938
01545,fire,0.9425325989723206
01552,fire,0.8827346563339233
01556,fire,0.9736344814300537
01562,fire,0.962788999080658
01571,fire,0.898025393486023
01578,fire,0.9171864986419678
01586,fire,0.6132912635803223
01593,fire,0.994810938835144
01599,fire,0.9747238755226135
01603,fire,0.9844964742660522
01604,fire,0.9980574250221252
01605,fire,0.9550004005432129
01618,fire,0.7509709000587463
01622,fire,0.9915396571159363
01627,fire,0.7659302949905396
01629,fire,0.5221145749092102
01630,fire,0.5842229723930359
01633,fire,0.8930467963218689
01638,fire,0.8181325793266296
01643,fire,0.991936206817627
01645,fire,0.9901920557022095
01652,fire,0.5703257918357849
01653,fire,0.9983351826667786
01658,fire,0.7223352789878845
01661,fire,0.5731503963470459
01664,fire,0.9869657754898071
01690,fire,0.5377463698387146
01694,fire,0.7026607990264893
01723,fire,0.9917648434638977
01741,fire,0.9970911741256714
01745,fire,0.8150770664215088
01749,fire,0.9715277552604675
01766,fire,0.9802412986755371
01783,fire,0.5583521723747253
01785,fire,0.9943453669548035
01793,fire,0.9682051539421082
01795,fire,0.6126912236213684
01796,fire,0.7610112428665161
01799,fire,0.9819076657295227
01803,fire,0.7418339848518372
01811,fire,0.5238032937049866
01837,fire,0.5817462205886841
01839,fire,0.9915396571159363
01844,fire,0.8661988973617554
01846,fire,0.9795932769775391
01847,fire,0.7985942363739014
01848,fire,0.9683243036270142
01855,fire,0.9451205134391785
01862,fire,0.9912638664245605
01863,fire,0.5408276319503784
01883,fire,0.9827271103858948
01886,fire,0.9938523769378662
01888,fire,0.5507621765136719
01890,fire,0.5371001958847046
01891,fire,0.9096211194992065
01896,fire,0.9899876713752747
01905,fire,0.6920201778411865
01908,fire,0.6154581308364868
01916,fire,0.8718827366828918
01924,fire,0.6918748617172241
01925,fire,0.5410076975822449
01926,fire,0.9911882877349854
01927,fire,0.5354786515235901
01937,fire,0.6915261745452881
01947,fire,0.5142936706542969
01948,fire,0.9646021127700806
01960,fire,0.9999191761016846
01965,fire,0.5748800039291382
01971,fire,0.9790023565292358
01979,fire,0.6226790547370911
01992,fire,0.715004026889801
01993,fire,0.9913766384124756
01996,fire,0.8752521276473999
02003,fire,0.8744157552719116
02005,fire,0.9948333501815796
02006,fire,0.5431448221206665
02014,fire,0.9523252248764038
02017,fire,0.9904609322547913
02021,fire,0.924383282661438
02029,fire,0.7260180115699768
02039,fire,0.9893360137939453
02048,fire,0.5061339139938354
02052,fire,0.9976022839546204
02055,fire,0.9925668239593506
02056,fire,0.9905045628547668
02077,fire,0.948433518409729
02248,fire,0.6121470928192139
02255,fire,0.9914966821670532
02258,fire,0.6120470762252808
02271,fire,0.9855003952980042
02284,fire,0.9914019703865051
02330,fire,0.5650371313095093
02353,fire,0.9532986879348755
02354,fire,0.569116473197937
02358,fire,0.8193581104278564
02363,fire,0.5812678933143616
02383,fire,0.6051458120346069
02391,fire,0.7145101428031921
02422,fire,0.8858456015586853
02423,fire,0.8887815475463867
02536,fire,0.8636326193809509
02541,fire,0.8943386077880859
02581,fire,0.910476803779602
02607,fire,0.8473985195159912
02634,fire,0.8792484402656555
